clef Stat;Date De Vente;Designation Article;Total Qte VEndue;Total ca vente HT;Total Ca Vente TTC;
0000000000017;04/05/2018;VIN BLANC A L OMBRE DU MURIER;1;3.24;3.89;
0000000000017;05/05/2018;VIN BLANC A L OMBRE DU MURIER;3;9.72;11.67;
0000000000017;16/05/2018;VIN BLANC A L OMBRE DU MURIER;1;3.24;3.89;
0000000000017;17/05/2018;VIN BLANC A L OMBRE DU MURIER;3;9.72;11.67;
0000000000017;18/05/2018;VIN BLANC A L OMBRE DU MURIER;3;9.72;11.67;
0000000000017;19/05/2018;VIN BLANC A L OMBRE DU MURIER;1;3.24;3.89;
0000000000017;23/05/2018;VIN BLANC A L OMBRE DU MURIER;1;3.24;3.89;
0000000000017;24/05/2018;VIN BLANC A L OMBRE DU MURIER;2;6.48;7.78;
0000000000017;25/05/2018;VIN BLANC A L OMBRE DU MURIER;3;9.72;11.67;
0000000000017;26/05/2018;VIN BLANC A L OMBRE DU MURIER;4;12.96;15.56;
0000000000017;30/05/2018;VIN BLANC A L OMBRE DU MURIER;1;3.24;3.89;
0000000000017;31/05/2018;VIN BLANC A L OMBRE DU MURIER;1;3.24;3.89;
0000000000017;01/06/2018;VIN BLANC A L OMBRE DU MURIER;1;3.24;3.89;
0000000000017;02/06/2018;VIN BLANC A L OMBRE DU MURIER;2;6.48;7.78;
0000000000017;07/06/2018;VIN BLANC A L OMBRE DU MURIER;1;3.24;3.89;
0000000000017;14/06/2018;VIN BLANC A L OMBRE DU MURIER;1;3.24;3.89;
0000000000017;15/06/2018;VIN BLANC A L OMBRE DU MURIER;3;9.72;11.67;
0000000000017;16/06/2018;VIN BLANC A L OMBRE DU MURIER;2;6.48;7.78;
0000000000017;22/06/2018;VIN BLANC A L OMBRE DU MURIER;3;9.72;11.67;
0000000000017;28/06/2018;VIN BLANC A L OMBRE DU MURIER;2;6.48;7.78;
0000000000017;29/06/2018;VIN BLANC A L OMBRE DU MURIER;3;9.72;11.67;
0000000000017;11/07/2018;VIN BLANC A L OMBRE DU MURIER;1;3.24;3.89;
0000000000017;13/07/2018;VIN BLANC A L OMBRE DU MURIER;2;6.48;7.78;
0000000000017;24/07/2018;VIN BLANC A L OMBRE DU MURIER;1;3.24;3.89;
0000000000017;25/07/2018;VIN BLANC A L OMBRE DU MURIER;1;3.24;3.89;
0000000000017;28/07/2018;VIN BLANC A L OMBRE DU MURIER;1;3.24;3.89;
0000000000017;02/08/2018;VIN BLANC A L OMBRE DU MURIER;2;6.48;7.78;
0000000000017;10/08/2018;VIN BLANC A L OMBRE DU MURIER;3;9.72;11.67;
0000000000017;17/08/2018;VIN BLANC A L OMBRE DU MURIER;1;3.24;3.89;
0000000000017;21/08/2018;VIN BLANC A L OMBRE DU MURIER;2;6.48;7.78;
0000000000017;24/08/2018;VIN BLANC A L OMBRE DU MURIER;1;3.24;3.89;
0000000000017;31/08/2018;VIN BLANC A L OMBRE DU MURIER;1;3.24;3.89;
0000000000017;04/09/2018;VIN BLANC A L OMBRE DU MURIER;1;3.24;3.89;
0000000000017;05/09/2018;VIN BLANC A L OMBRE DU MURIER;1;3.24;3.89;
0000000000017;07/09/2018;VIN BLANC A L OMBRE DU MURIER;2;6.48;7.78;
0000000000017;13/09/2018;VIN BLANC A L OMBRE DU MURIER;1;3.24;3.89;
0000000000017;14/09/2018;VIN BLANC A L OMBRE DU MURIER;1;3.24;3.89;
0000000000017;17/09/2018;VIN BLANC A L OMBRE DU MURIER;2;6.48;7.78;
0000000000017;20/09/2018;VIN BLANC A L OMBRE DU MURIER;2;6.48;7.78;
0000000000017;27/09/2018;VIN BLANC A L OMBRE DU MURIER;1;3.24;3.89;
0000000000017;29/09/2018;VIN BLANC A L OMBRE DU MURIER;2;6.48;7.78;
0000000000017;03/10/2018;VIN BLANC A L OMBRE DU MURIER;1;3.24;3.89;
0000000000017;05/10/2018;VIN BLANC A L OMBRE DU MURIER;1;3.24;3.89;
0000000000017;06/10/2018;VIN BLANC A L OMBRE DU MURIER;1;3.24;3.89;
0000000000017;10/10/2018;VIN BLANC A L OMBRE DU MURIER;1;3.24;3.89;
0000000000017;11/10/2018;VIN BLANC A L OMBRE DU MURIER;1;3.24;3.89;
0000000000017;13/10/2018;VIN BLANC A L OMBRE DU MURIER;1;3.24;3.89;
0000000000017;18/10/2018;VIN BLANC A L OMBRE DU MURIER;1;3.24;3.89;
0000000000017;20/10/2018;VIN BLANC A L OMBRE DU MURIER;3;9.72;11.67;
0000000000017;24/10/2018;VIN BLANC A L OMBRE DU MURIER;1;3.24;3.89;
0000000000017;26/10/2018;VIN BLANC A L OMBRE DU MURIER;1;3.24;3.89;
0000000000017;31/10/2018;VIN BLANC A L OMBRE DU MURIER;1;3.24;3.89;
0000000000017;03/11/2018;VIN BLANC A L OMBRE DU MURIER;1;3.24;3.89;
0000000000017;06/11/2018;VIN BLANC A L OMBRE DU MURIER;1;3.24;3.89;
0000000000017;08/11/2018;VIN BLANC A L OMBRE DU MURIER;2;6.48;7.78;
0000000000017;09/11/2018;VIN BLANC A L OMBRE DU MURIER;1;3.24;3.89;
0000000000017;17/11/2018;VIN BLANC A L OMBRE DU MURIER;1;3.24;3.89;
0000000000017;19/11/2018;VIN BLANC A L OMBRE DU MURIER;1;3.24;3.89;
0000000000017;20/11/2018;VIN BLANC A L OMBRE DU MURIER;1;3.48;4.18;
0000000000017;21/11/2018;VIN BLANC A L OMBRE DU MURIER;2;6.96;8.36;
0000000000017;22/11/2018;VIN BLANC A L OMBRE DU MURIER;1;3.48;4.18;
0000000000017;26/11/2018;VIN BLANC A L OMBRE DU MURIER;1;3.48;4.18;
0000000000017;30/11/2018;VIN BLANC A L OMBRE DU MURIER;1;3.48;4.18;
0000000000017;07/12/2018;VIN BLANC A L OMBRE DU MURIER;1;3.48;4.18;
0000000000017;08/12/2018;VIN BLANC A L OMBRE DU MURIER;1;3.48;4.18;
0000000000017;14/12/2018;VIN BLANC A L OMBRE DU MURIER;2;6.96;8.36;
0000000000017;17/12/2018;VIN BLANC A L OMBRE DU MURIER;1;3.48;4.18;
0000000000017;19/12/2018;VIN BLANC A L OMBRE DU MURIER;2;6.96;8.36;
0000000000017;20/12/2018;VIN BLANC A L OMBRE DU MURIER;1;3.48;4.18;
0000000000017;22/12/2018;VIN BLANC A L OMBRE DU MURIER;1;3.48;4.18;
0000000000018;05/01/2018;VIN ROUGE COTE DU RHONE;1;3.96;4.75;
0000000000018;10/01/2018;VIN ROUGE COTE DU RHONE;3;11.88;14.25;
0000000000018;11/01/2018;VIN ROUGE COTE DU RHONE;1;3.96;4.75;
0000000000018;12/01/2018;VIN ROUGE COTE DU RHONE;4;15.84;19;
0000000000018;13/01/2018;VIN ROUGE COTE DU RHONE;3;11.88;14.25;
0000000000018;17/01/2018;VIN ROUGE COTE DU RHONE;1;3.96;4.75;
0000000000018;18/01/2018;VIN ROUGE COTE DU RHONE;3;11.88;14.25;
0000000000018;19/01/2018;VIN ROUGE COTE DU RHONE;3;11.88;14.25;
0000000000018;20/01/2018;VIN ROUGE COTE DU RHONE;5;19.8;23.75;
0000000000018;24/01/2018;VIN ROUGE COTE DU RHONE;1;3.96;4.75;
0000000000018;25/01/2018;VIN ROUGE COTE DU RHONE;5;19.8;23.75;
0000000000018;26/01/2018;VIN ROUGE COTE DU RHONE;3;11.88;14.25;
0000000000018;27/01/2018;VIN ROUGE COTE DU RHONE;2;7.92;9.5;
0000000000018;31/01/2018;VIN ROUGE COTE DU RHONE;1;3.96;4.75;
0000000000018;02/02/2018;VIN ROUGE COTE DU RHONE;2;7.92;9.5;
0000000000018;03/02/2018;VIN ROUGE COTE DU RHONE;3;11.88;14.25;
0000000000018;07/02/2018;VIN ROUGE COTE DU RHONE;2;7.92;9.5;
0000000000018;08/02/2018;VIN ROUGE COTE DU RHONE;3;11.88;14.25;
0000000000018;09/02/2018;VIN ROUGE COTE DU RHONE;6;23.76;28.5;
0000000000018;10/02/2018;VIN ROUGE COTE DU RHONE;11;43.56;52.25;
0000000000018;14/02/2018;VIN ROUGE COTE DU RHONE;3;11.88;14.25;
0000000000018;15/02/2018;VIN ROUGE COTE DU RHONE;5;19.8;23.75;
0000000000018;16/02/2018;VIN ROUGE COTE DU RHONE;1;3.96;4.75;
0000000000018;17/02/2018;VIN ROUGE COTE DU RHONE;2;7.92;9.5;
0000000000018;21/02/2018;VIN ROUGE COTE DU RHONE;5;19.8;23.75;
0000000000018;22/02/2018;VIN ROUGE COTE DU RHONE;1;3.96;4.75;
0000000000018;23/02/2018;VIN ROUGE COTE DU RHONE;1;3.96;4.75;
0000000000018;24/02/2018;VIN ROUGE COTE DU RHONE;5;19.8;23.75;
0000000000018;28/02/2018;VIN ROUGE COTE DU RHONE;1;3.96;4.75;
0000000000018;02/03/2018;VIN ROUGE COTE DU RHONE;4;15.84;19;
0000000000018;03/03/2018;VIN ROUGE COTE DU RHONE;2;7.92;9.5;
0000000000018;07/03/2018;VIN ROUGE COTE DU RHONE;2;7.92;9.5;
0000000000018;08/03/2018;VIN ROUGE COTE DU RHONE;5;19.8;23.75;
0000000000018;09/03/2018;VIN ROUGE COTE DU RHONE;3;11.88;14.25;
0000000000018;10/03/2018;VIN ROUGE COTE DU RHONE;5;19.8;23.75;
0000000000018;14/03/2018;VIN ROUGE COTE DU RHONE;3;11.88;14.25;
0000000000018;16/03/2018;VIN ROUGE COTE DU RHONE;7;27.72;33.25;
0000000000018;17/03/2018;VIN ROUGE COTE DU RHONE;3;11.88;14.25;
0000000000018;22/03/2018;VIN ROUGE COTE DU RHONE;3;11.88;14.25;
0000000000018;23/03/2018;VIN ROUGE COTE DU RHONE;5;19.8;23.75;
0000000000018;24/03/2018;VIN ROUGE COTE DU RHONE;2;7.92;9.5;
0000000000018;28/03/2018;VIN ROUGE COTE DU RHONE;2;7.92;9.5;
0000000000018;29/03/2018;VIN ROUGE COTE DU RHONE;1;3.96;4.75;
0000000000018;30/03/2018;VIN ROUGE COTE DU RHONE;8;31.68;38;
0000000000018;31/03/2018;VIN ROUGE COTE DU RHONE;2;7.92;9.5;
0000000000018;04/04/2018;VIN ROUGE COTE DU RHONE;1;3.96;4.75;
0000000000018;05/04/2018;VIN ROUGE COTE DU RHONE;1;3.96;4.75;
0000000000018;07/04/2018;VIN ROUGE COTE DU RHONE;6;23.76;28.5;
0000000000018;11/04/2018;VIN ROUGE COTE DU RHONE;2;7.92;9.5;
0000000000018;12/04/2018;VIN ROUGE COTE DU RHONE;4;15.84;19;
0000000000018;13/04/2018;VIN ROUGE COTE DU RHONE;2;7.92;9.5;
0000000000018;14/04/2018;VIN ROUGE COTE DU RHONE;1;3.96;4.75;
0000000000018;20/04/2018;VIN ROUGE COTE DU RHONE;3;11.88;14.25;
0000000000018;21/04/2018;VIN ROUGE COTE DU RHONE;1;3.96;4.75;
0000000000018;26/04/2018;VIN ROUGE COTE DU RHONE;2;7.92;9.5;
0000000000018;27/04/2018;VIN ROUGE COTE DU RHONE;2;7.92;9.5;
0000000000018;28/04/2018;VIN ROUGE COTE DU RHONE;3;11.88;14.25;
0000000000018;02/05/2018;VIN ROUGE COTE DU RHONE;5;19.79;23.75;
0000000000018;03/05/2018;VIN ROUGE COTE DU RHONE;1;3.96;4.75;
0000000000018;04/05/2018;VIN ROUGE COTE DU RHONE;5;19.8;23.75;
0000000000018;09/05/2018;VIN ROUGE COTE DU RHONE;1;3.96;4.75;
0000000000018;10/05/2018;VIN ROUGE COTE DU RHONE;2;7.92;9.5;
0000000000018;11/05/2018;VIN ROUGE COTE DU RHONE;2;7.92;9.5;
0000000000018;16/05/2018;VIN ROUGE COTE DU RHONE;1;3.96;4.75;
0000000000018;17/05/2018;VIN ROUGE COTE DU RHONE;5;19.8;23.75;
0000000000018;18/05/2018;VIN ROUGE COTE DU RHONE;2;7.92;9.5;
0000000000018;19/05/2018;VIN ROUGE COTE DU RHONE;1;3.96;4.75;
0000000000018;22/05/2018;VIN ROUGE COTE DU RHONE;1;3.96;4.75;
0000000000018;24/05/2018;VIN ROUGE COTE DU RHONE;1;3.96;4.75;
0000000000018;25/05/2018;VIN ROUGE COTE DU RHONE;1;3.96;4.75;
0000000000018;26/05/2018;VIN ROUGE COTE DU RHONE;2;7.92;9.5;
0000000000018;30/05/2018;VIN ROUGE COTE DU RHONE;1;3.96;4.75;
0000000000018;01/06/2018;VIN ROUGE COTE DU RHONE;3;11.88;14.25;
0000000000018;02/06/2018;VIN ROUGE COTE DU RHONE;1;3.96;4.75;
0000000000018;13/06/2018;VIN ROUGE COTE DU RHONE;2;7.92;9.5;
0000000000018;21/06/2018;VIN ROUGE COTE DU RHONE;1;3.96;4.75;
0000000000018;23/06/2018;VIN ROUGE COTE DU RHONE;2;7.92;9.5;
0000000000018;27/06/2018;VIN ROUGE COTE DU RHONE;1;3.96;4.75;
0000000000018;29/06/2018;VIN ROUGE COTE DU RHONE;2;7.92;9.5;
0000000000018;06/07/2018;VIN ROUGE COTE DU RHONE;2;7.92;9.5;
0000000000018;07/07/2018;VIN ROUGE COTE DU RHONE;1;3.96;4.75;
0000000000018;11/07/2018;VIN ROUGE COTE DU RHONE;1;3.96;4.75;
0000000000018;13/07/2018;VIN ROUGE COTE DU RHONE;1;3.96;4.75;
0000000000018;19/07/2018;VIN ROUGE COTE DU RHONE;1;3.96;4.75;
0000000000018;25/07/2018;VIN ROUGE COTE DU RHONE;2;7.92;9.5;
0000000000018;26/07/2018;VIN ROUGE COTE DU RHONE;1;3.96;4.75;
0000000000018;27/07/2018;VIN ROUGE COTE DU RHONE;1;3.96;4.75;
0000000000018;28/07/2018;VIN ROUGE COTE DU RHONE;1;3.96;4.75;
0000000000018;01/08/2018;VIN ROUGE COTE DU RHONE;1;3.96;4.75;
0000000000018;02/08/2018;VIN ROUGE COTE DU RHONE;1;3.96;4.75;
0000000000018;08/08/2018;VIN ROUGE COTE DU RHONE;1;3.96;4.75;
0000000000018;09/08/2018;VIN ROUGE COTE DU RHONE;2;7.92;9.5;
0000000000018;10/08/2018;VIN ROUGE COTE DU RHONE;2;7.92;9.5;
0000000000018;13/08/2018;VIN ROUGE COTE DU RHONE;1;3.96;4.75;
0000000000018;14/08/2018;VIN ROUGE COTE DU RHONE;2;7.92;9.5;
0000000000018;15/08/2018;VIN ROUGE COTE DU RHONE;1;3.96;4.75;
0000000000018;16/08/2018;VIN ROUGE COTE DU RHONE;2;7.92;9.5;
0000000000018;17/08/2018;VIN ROUGE COTE DU RHONE;4;15.84;19;
0000000000018;06/09/2018;VIN ROUGE COTE DU RHONE;1;3.96;4.75;
0000000000018;07/09/2018;VIN ROUGE COTE DU RHONE;1;3.96;4.75;
0000000000018;12/09/2018;VIN ROUGE COTE DU RHONE;4;15.84;19;
0000000000018;13/09/2018;VIN ROUGE COTE DU RHONE;2;7.92;9.5;
0000000000018;14/09/2018;VIN ROUGE COTE DU RHONE;1;3.96;4.75;
0000000000018;15/09/2018;VIN ROUGE COTE DU RHONE;3;11.88;14.25;
0000000000018;19/09/2018;VIN ROUGE COTE DU RHONE;2;7.92;9.5;
0000000000018;20/09/2018;VIN ROUGE COTE DU RHONE;4;15.84;19;
0000000000018;21/09/2018;VIN ROUGE COTE DU RHONE;2;7.92;9.5;
0000000000018;22/09/2018;VIN ROUGE COTE DU RHONE;1;3.96;4.75;
0000000000018;26/09/2018;VIN ROUGE COTE DU RHONE;2;7.92;9.5;
0000000000018;27/09/2018;VIN ROUGE COTE DU RHONE;2;7.92;9.5;
0000000000018;28/09/2018;VIN ROUGE COTE DU RHONE;3;11.88;14.25;
0000000000018;29/09/2018;VIN ROUGE COTE DU RHONE;2;7.92;9.5;
0000000000018;01/10/2018;VIN ROUGE COTE DU RHONE;2;7.92;9.5;
0000000000018;02/10/2018;VIN ROUGE COTE DU RHONE;1;3.96;4.75;
0000000000018;03/10/2018;VIN ROUGE COTE DU RHONE;2;7.92;9.5;
0000000000018;12/10/2018;VIN ROUGE COTE DU RHONE;1;3.96;4.75;
0000000000018;13/10/2018;VIN ROUGE COTE DU RHONE;1;3.96;4.75;
0000000000018;15/10/2018;VIN ROUGE COTE DU RHONE;4;15.84;19;
0000000000018;16/10/2018;VIN ROUGE COTE DU RHONE;1;3.96;4.75;
0000000000018;18/10/2018;VIN ROUGE COTE DU RHONE;4;15.84;19;
0000000000018;19/10/2018;VIN ROUGE COTE DU RHONE;3;11.88;14.25;
0000000000018;20/10/2018;VIN ROUGE COTE DU RHONE;4;15.84;19;
0000000000018;22/10/2018;VIN ROUGE COTE DU RHONE;3;11.88;14.25;
0000000000018;23/10/2018;VIN ROUGE COTE DU RHONE;1;3.96;4.75;
0000000000018;26/10/2018;VIN ROUGE COTE DU RHONE;1;3.96;4.75;
0000000000018;27/10/2018;VIN ROUGE COTE DU RHONE;1;3.96;4.75;
0000000000018;29/10/2018;VIN ROUGE COTE DU RHONE;1;3.96;4.75;
0000000000018;31/10/2018;VIN ROUGE COTE DU RHONE;4;15.84;19;
0000000000018;02/11/2018;VIN ROUGE COTE DU RHONE;2;7.92;9.5;
0000000000018;05/11/2018;VIN ROUGE COTE DU RHONE;1;3.96;4.75;
0000000000018;08/11/2018;VIN ROUGE COTE DU RHONE;2;7.92;9.5;
0000000000018;09/11/2018;VIN ROUGE COTE DU RHONE;1;3.96;4.75;
0000000000018;10/11/2018;VIN ROUGE COTE DU RHONE;1;3.96;4.75;
0000000000018;16/11/2018;VIN ROUGE COTE DU RHONE;1;3.96;4.75;
0000000000018;17/11/2018;VIN ROUGE COTE DU RHONE;3;11.88;14.25;
0000000000018;19/11/2018;VIN ROUGE COTE DU RHONE;1;3.96;4.75;
0000000000018;20/11/2018;VIN ROUGE COTE DU RHONE;1;4.2;5.04;
0000000000018;21/11/2018;VIN ROUGE COTE DU RHONE;2;8.4;10.08;
0000000000018;22/11/2018;VIN ROUGE COTE DU RHONE;1;4.2;5.04;
0000000000018;26/11/2018;VIN ROUGE COTE DU RHONE;1;4.2;5.04;
0000000000018;28/11/2018;VIN ROUGE COTE DU RHONE;1;4.2;5.04;
0000000000018;29/11/2018;VIN ROUGE COTE DU RHONE;2;8.4;10.08;
0000000000018;30/11/2018;VIN ROUGE COTE DU RHONE;1;4.2;5.04;
0000000000018;01/12/2018;VIN ROUGE COTE DU RHONE;2;8.4;10.08;
0000000000018;04/12/2018;VIN ROUGE COTE DU RHONE;1;4.2;5.04;
0000000000018;06/12/2018;VIN ROUGE COTE DU RHONE;1;4.2;5.04;
0000000000018;07/12/2018;VIN ROUGE COTE DU RHONE;3;12.6;15.12;
0000000000018;08/12/2018;VIN ROUGE COTE DU RHONE;3;12.6;15.12;
0000000000018;10/12/2018;VIN ROUGE COTE DU RHONE;1;4.2;5.04;
0000000000018;11/12/2018;VIN ROUGE COTE DU RHONE;1;4.2;5.04;
0000000000018;12/12/2018;VIN ROUGE COTE DU RHONE;1;4.2;5.04;
0000000000018;13/12/2018;VIN ROUGE COTE DU RHONE;2;8.4;10.08;
0000000000018;14/12/2018;VIN ROUGE COTE DU RHONE;2;8.4;10.08;
0000000000018;15/12/2018;VIN ROUGE COTE DU RHONE;2;8.4;10.08;
0000000000018;17/12/2018;VIN ROUGE COTE DU RHONE;1;4.2;5.04;
0000000000018;18/12/2018;VIN ROUGE COTE DU RHONE;1;4.2;5.04;
0000000000018;19/12/2018;VIN ROUGE COTE DU RHONE;2;8.4;10.08;
0000000000018;20/12/2018;VIN ROUGE COTE DU RHONE;1;4.2;5.04;
0000000000018;22/12/2018;VIN ROUGE COTE DU RHONE;1;4.2;5.04;
0000000000019;19/01/2018;VIN ROSE A L OMBRE DU MURIER;1;3.24;3.89;
0000000000019;09/02/2018;VIN ROSE A L OMBRE DU MURIER;1;3.24;3.89;
0000000000019;14/02/2018;VIN ROSE A L OMBRE DU MURIER;1;3.24;3.89;
0000000000019;15/02/2018;VIN ROSE A L OMBRE DU MURIER;6;19.45;23.34;
0000000000019;21/02/2018;VIN ROSE A L OMBRE DU MURIER;1;3.24;3.89;
0000000000019;10/03/2018;VIN ROSE A L OMBRE DU MURIER;1;3.24;3.89;
0000000000019;15/03/2018;VIN ROSE A L OMBRE DU MURIER;1;3.24;3.89;
0000000000019;12/04/2018;VIN ROSE A L OMBRE DU MURIER;1;3.24;3.89;
0000000000019;14/04/2018;VIN ROSE A L OMBRE DU MURIER;1;3.24;3.89;
0000000000019;19/04/2018;VIN ROSE A L OMBRE DU MURIER;1;3.24;3.89;
0000000000019;26/04/2018;VIN ROSE A L OMBRE DU MURIER;1;3.24;3.89;
0000000000019;03/05/2018;VIN ROSE A L OMBRE DU MURIER;2;6.48;7.78;
0000000000019;10/05/2018;VIN ROSE A L OMBRE DU MURIER;1;3.24;3.89;
0000000000019;17/05/2018;VIN ROSE A L OMBRE DU MURIER;1;3.24;3.89;
0000000000019;18/05/2018;VIN ROSE A L OMBRE DU MURIER;1;3.24;3.89;
0000000000019;23/05/2018;VIN ROSE A L OMBRE DU MURIER;1;3.24;3.89;
0000000000019;24/05/2018;VIN ROSE A L OMBRE DU MURIER;2;6.48;7.78;
0000000000019;26/05/2018;VIN ROSE A L OMBRE DU MURIER;1;3.24;3.89;
0000000000019;01/06/2018;VIN ROSE A L OMBRE DU MURIER;1;3.24;3.89;
0000000000019;02/06/2018;VIN ROSE A L OMBRE DU MURIER;1;3.24;3.89;
0000000000019;09/06/2018;VIN ROSE A L OMBRE DU MURIER;1;3.24;3.89;
0000000000019;15/06/2018;VIN ROSE A L OMBRE DU MURIER;3;9.72;11.67;
0000000000019;22/06/2018;VIN ROSE A L OMBRE DU MURIER;2;6.48;7.78;
0000000000019;23/06/2018;VIN ROSE A L OMBRE DU MURIER;1;3.24;3.89;
0000000000019;27/06/2018;VIN ROSE A L OMBRE DU MURIER;1;3.24;3.89;
0000000000019;28/06/2018;VIN ROSE A L OMBRE DU MURIER;3;9.72;11.67;
0000000000019;29/06/2018;VIN ROSE A L OMBRE DU MURIER;2;6.48;7.78;
0000000000019;05/07/2018;VIN ROSE A L OMBRE DU MURIER;1;3.24;3.89;
0000000000019;10/07/2018;VIN ROSE A L OMBRE DU MURIER;2;6.48;7.78;
0000000000019;11/07/2018;VIN ROSE A L OMBRE DU MURIER;2;6.48;7.78;
0000000000019;12/07/2018;VIN ROSE A L OMBRE DU MURIER;1;3.24;3.89;
0000000000019;13/07/2018;VIN ROSE A L OMBRE DU MURIER;3;9.72;11.67;
0000000000019;16/07/2018;VIN ROSE A L OMBRE DU MURIER;1;3.24;3.89;
0000000000019;20/07/2018;VIN ROSE A L OMBRE DU MURIER;2;6.48;7.78;
0000000000019;23/07/2018;VIN ROSE A L OMBRE DU MURIER;1;3.24;3.89;
0000000000019;25/07/2018;VIN ROSE A L OMBRE DU MURIER;1;3.24;3.89;
0000000000019;26/07/2018;VIN ROSE A L OMBRE DU MURIER;1;3.24;3.89;
0000000000019;27/07/2018;VIN ROSE A L OMBRE DU MURIER;1;3.24;3.89;
0000000000019;01/08/2018;VIN ROSE A L OMBRE DU MURIER;3;9.72;11.67;
0000000000019;02/08/2018;VIN ROSE A L OMBRE DU MURIER;1;3.24;3.89;
0000000000019;03/08/2018;VIN ROSE A L OMBRE DU MURIER;3;9.72;11.67;
0000000000019;04/09/2018;VIN ROSE A L OMBRE DU MURIER;1;3.24;3.89;
0000000000019;08/09/2018;VIN ROSE A L OMBRE DU MURIER;1;3.24;3.89;
0000000000019;14/09/2018;VIN ROSE A L OMBRE DU MURIER;1;3.24;3.89;
0000000000019;19/09/2018;VIN ROSE A L OMBRE DU MURIER;1;3.24;3.89;
0000000000019;20/09/2018;VIN ROSE A L OMBRE DU MURIER;1;3.24;3.89;
0000000000019;21/09/2018;VIN ROSE A L OMBRE DU MURIER;1;3.24;3.89;
0000000000019;24/09/2018;VIN ROSE A L OMBRE DU MURIER;1;3.24;3.89;
0000000000019;12/10/2018;VIN ROSE A L OMBRE DU MURIER;2;6.48;7.78;
0000000000019;13/10/2018;VIN ROSE A L OMBRE DU MURIER;1;3.24;3.89;
0000000000019;20/10/2018;VIN ROSE A L OMBRE DU MURIER;1;3.24;3.89;
0000000000019;16/11/2018;VIN ROSE A L OMBRE DU MURIER;2;6.48;7.78;
0000000000019;21/11/2018;VIN ROSE A L OMBRE DU MURIER;1;3.48;4.18;
0000000000019;03/12/2018;VIN ROSE A L OMBRE DU MURIER;1;3.48;4.18;
0000000000019;05/12/2018;VIN ROSE A L OMBRE DU MURIER;1;3.48;4.18;
0000000000019;20/12/2018;VIN ROSE A L OMBRE DU MURIER;1;3.48;4.18;
0000000000020;23/03/2018;VIN ROSE 5L;1;14.4;17.28;
0000000000020;25/04/2018;VIN ROSE 5L;1;14.4;17.28;
0000000000020;27/04/2018;VIN ROSE 5L;1;14.4;17.28;
0000000000020;28/04/2018;VIN ROSE 5L;1;14.4;17.28;
0000000000020;01/06/2018;VIN ROSE 5L;1;7.2;8.64;
0000000000020;06/06/2018;VIN ROSE 5L;1;7.2;8.64;
0000000000020;07/06/2018;VIN ROSE 5L;1;7.2;8.64;
0000000000020;09/06/2018;VIN ROSE 5L;1;7.2;8.64;
0000000000020;14/06/2018;VIN ROSE 5L;1;7.2;8.64;
0000000000020;21/06/2018;VIN ROSE 5L;1;7.2;8.64;
0000000000020;28/06/2018;VIN ROSE 5L;1;7.2;8.64;
0000000000020;03/07/2018;VIN ROSE 5L;1;7.2;8.64;
0000000000020;13/07/2018;VIN ROSE 5L;1;7.2;8.64;
0000000000020;18/07/2018;VIN ROSE 5L;1;7.2;8.64;
0000000000020;25/07/2018;VIN ROSE 5L;4;28.8;34.56;
0000000000020;01/08/2018;VIN ROSE 5L;1;7.2;8.64;
0000000000020;03/08/2018;VIN ROSE 5L;1;7.2;8.64;
0000000000020;15/08/2018;VIN ROSE 5L;1;7.2;8.64;
0000000000020;24/08/2018;VIN ROSE 5L;1;7.2;8.64;
0000000000020;30/08/2018;VIN ROSE 5L;1;7.2;8.64;
0000000000020;08/09/2018;VIN ROSE 5L;2;14.4;17.28;
0000000000020;11/09/2018;VIN ROSE 5L;1;7.2;8.64;
0000000000020;26/09/2018;VIN ROSE 5L;1;7.2;8.64;
0000000000020;27/09/2018;VIN ROSE 5L;2;14.4;17.28;
0000000000020;03/10/2018;VIN ROSE 5L;1;7.2;8.64;
0000000000020;04/10/2018;VIN ROSE 5L;-1;-7.2;-8.64;
0000000000020;09/10/2018;VIN ROSE 5L;1;7.2;8.64;
0000000000020;16/10/2018;VIN ROSE 5L;1;7.2;8.64;
0000000000020;03/11/2018;VIN ROSE 5L;1;7.2;8.64;
0000000000020;01/12/2018;VIN ROSE 5L;3;22.68;27.21;
0000000000021;16/03/2018;SEL DE TABLE DE L ILE DE NOIRMOUTIER;1;1.62;1.71;
0000000000022;05/01/2018;FLEUR DE SEL DE L ILE DE NOIRMOUTIER;1;4.44;4.68;
0000000000022;10/01/2018;FLEUR DE SEL DE L ILE DE NOIRMOUTIER;2;8.88;9.36;
0000000000022;11/01/2018;FLEUR DE SEL DE L ILE DE NOIRMOUTIER;1;4.44;4.68;
0000000000022;02/02/2018;FLEUR DE SEL DE L ILE DE NOIRMOUTIER;2;8.88;9.36;
0000000000022;14/02/2018;FLEUR DE SEL DE L ILE DE NOIRMOUTIER;2;8.88;9.36;
0000000000022;23/02/2018;FLEUR DE SEL DE L ILE DE NOIRMOUTIER;1;4.44;4.68;
0000000000022;09/03/2018;FLEUR DE SEL DE L ILE DE NOIRMOUTIER;1;4.44;4.68;
0000000000022;23/03/2018;FLEUR DE SEL DE L ILE DE NOIRMOUTIER;1;4.81;5.07;
0000000000022;05/04/2018;FLEUR DE SEL DE L ILE DE NOIRMOUTIER;1;4.81;5.07;
